Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
AMIE.csv,RNC.csv,0.5773161411236104,0.0,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,RUBISCO.csv,0.5498056850334335,0.0,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,VKOR1.csv,0.3785158955428611,3.64405297550037e-25,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
CAS9.csv,PTEN.csv,0.5165076549249169,0.0,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,PAFA.csv,0.5346329319054363,3.518666890220813e-76,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,AICDA.csv,0.4553064630472054,4.315719507959409e-12,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,AMIE.csv,0.6019143540092295,0.0,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,CAS9.csv (Train Set),0.1912909787421938,9.415355023048914e-68,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,LGK.csv,0.5246783475677418,0.0,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,OTC.csv,0.6032766590071638,2.9123111146796207e-156,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,PTEN_2018.csv,0.5181405742205702,0.0,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,RASH.csv,0.4044845682133247,1.0975746114656967e-123,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,RNC.csv,0.5647113317273366,0.0,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,RUBISCO.csv,0.5696171182923703,0.0,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
CAS9.csv,VKOR1.csv,0.35470896892300485,4.297944558995967e-22,True,22401536.2520967,[-0.0832 -0.1186 -0.0544  0.6213 -0.688 ]
LGK.csv,PTEN.csv,0.5187340038717467,0.0,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,PAFA.csv,0.5383355616015167,2.0659189672787906e-77,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,AICDA.csv,0.43996688949564694,2.6384356058255714e-11,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,AMIE.csv,0.6171129411022598,0.0,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,CAS9.csv,0.18864109641574553,6.612492658825763e-66,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,LGK.csv (Train Set),0.5361084132405818,0.0,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,OTC.csv,0.5998620618565733,4.558219554488106e-154,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,PTEN_2018.csv,0.5217239308463321,0.0,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,RASH.csv,0.39782714226316734,2.3826535638386094e-119,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,RNC.csv,0.5531504531887914,0.0,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,RUBISCO.csv,0.5652064191475358,0.0,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
LGK.csv,VKOR1.csv,0.355288116909208,3.6438727372895725e-22,True,18315041.590715617,[-0.1465 -0.4139 -0.2914  1.6088 -0.688 ]
OTC.csv,PTEN.csv,0.48997947076773285,0.0,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,PAFA.csv,0.45973365492851387,2.842272568841385e-54,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,AICDA.csv,0.3664998252593924,4.822120176688311e-08,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,AMIE.csv,0.5368787967408337,0.0,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,CAS9.csv,0.16765511488507365,3.0246061605947347e-52,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,LGK.csv,0.5076927419312984,0.0,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,OTC.csv (Train Set),0.6980664478978873,9.885514155619645e-230,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,PTEN_2018.csv,0.494025549026836,0.0,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,RASH.csv,0.4036888434893367,3.664400176914552e-123,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,RNC.csv,0.37763054849518135,4.821999355228502e-145,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,RUBISCO.csv,0.5214221801186544,0.0,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
OTC.csv,VKOR1.csv,0.2323555577387912,5.348601271166796e-10,True,620265.7467953057,[-0.5281 -0.4402 -0.4986 -0.1942 -0.688 ]
PTEN_2018.csv,PTEN.csv,0.5190325211802279,0.0,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,PAFA.csv,0.532821887476364,1.3901768388592177e-75,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,AICDA.csv,0.4054668287592386,1.1275652963367879e-09,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,AMIE.csv,0.5984513856911627,0.0,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,CAS9.csv,0.1799186671839083,5.068532364789256e-60,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,LGK.csv,0.525317297027917,0.0,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,OTC.csv,0.6178226512646322,6.463047603134979e-166,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,PTEN_2018.csv (Train Set),0.5233943001656126,0.0,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,RASH.csv,0.4148186172020739,1.2876441625894247e-130,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,RNC.csv,0.5305211128548977,3.42676287240421e-309,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,RUBISCO.csv,0.5740919214016944,0.0,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
PTEN_2018.csv,VKOR1.csv,0.33703818644983374,5.631341217564518e-20,True,15510805.310585216,[-0.097  -0.4378 -0.3015  0.8721 -0.688 ]
RASH.csv,PTEN.csv,0.5107318181180722,0.0,True,2999002.6217569606,[-0.1884 -0.526  -0.0695 -0.3291 -0.688 ]
RASH.csv,PAFA.csv,0.5148145755140335,7.646571932357832e-70,True,2999002.6217569606,[-0.1884 -0.526  -0.0695 -0.3291 -0.688 ]
RASH.csv,AICDA.csv,0.38210386287441217,1.1364547498944679e-08,True,2999002.6217569606,[-0.1884 -0.526  -0.0695 -0.3291 -0.688 ]
RASH.csv,AMIE.csv,0.4829940210957865,0.0,True,2999002.6217569606,[-0.1884 -0.526  -0.0695 -0.3291 -0.688 ]
RASH.csv,CAS9.csv,0.16913914193819446,3.718995078301988e-53,True,2999002.6217569606,[-0.1884 -0.526  -0.0695 -0.3291 -0.688 ]
RASH.csv,LGK.csv,0.4867558335624112,0.0,True,2999002.6217569606,[-0.1884 -0.526  -0.0695 -0.3291 -0.688 ]
