Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
RASH.csv,AMIE.csv,0.5091705303505545,0.0,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,CAS9.csv,0.17599195182516278,1.8098912189250278e-57,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,LGK.csv,0.4933325203040771,0.0,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,OTC.csv,0.6156695631907336,1.867838984682561e-164,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,PTEN_2018.csv,0.5166619104279234,0.0,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,RASH.csv (Train Set),0.46722535798321285,9.664804415349803e-170,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,RNC.csv,0.5412693770384649,0.0,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,RUBISCO.csv,0.5798851652812543,0.0,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,VKOR1.csv,0.3417993591383921,1.5608976885184756e-20,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RNC.csv,PTEN.csv,0.5097659776309165,0.0,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,PAFA.csv,0.5180042616426127,7.791672903505814e-71,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,AICDA.csv,0.368620142862715,3.9799876312690086e-08,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,AMIE.csv,0.49395537943555545,0.0,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,CAS9.csv,0.1620102022998706,7.349628562637615e-49,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,LGK.csv,0.4714694830493422,0.0,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,OTC.csv,0.5015830125647953,8.521320102463484e-101,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,PTEN_2018.csv,0.5112315322689115,0.0,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,RASH.csv,0.44507246559173913,2.3236162144652786e-152,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,RNC.csv (Train Set),0.5842647321444379,0.0,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,RUBISCO.csv,0.5697543871255034,0.0,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RNC.csv,VKOR1.csv,0.3754798693982007,9.283765622975615e-25,True,5239403.554720523,[ 0.0533 -1.157  -0.1468 -1.0017 -0.688 ]
RUBISCO.csv,PTEN.csv,0.5239450473549245,0.0,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,PAFA.csv,0.5315248223442186,3.699970619602417e-75,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,AICDA.csv,0.3806078646646835,1.3097040477543384e-08,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,AMIE.csv,0.5554915772786359,0.0,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,CAS9.csv,0.17552693838486688,3.597634137455317e-57,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,LGK.csv,0.5157730030504696,0.0,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,OTC.csv,0.6222570414978418,5.82868810701599e-169,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,PTEN_2018.csv,0.5262346231376641,0.0,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,RASH.csv,0.4523696198097509,6.057129632151661e-158,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,RNC.csv,0.5257184865702617,1.1731326258467438e-302,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,RUBISCO.csv (Train Set),0.5874895435589188,0.0,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
RUBISCO.csv,VKOR1.csv,0.32894680652290104,4.73808843709601e-19,True,20755148.094184164,[-0.1048 -0.6865 -0.2463  0.0419 -0.688 ]
VKOR1.csv,PTEN.csv,0.5054382098311901,0.0,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,PAFA.csv,0.4512909265430213,3.969072582483338e-52,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,AICDA.csv,0.2756564194604448,5.350468525467191e-05,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,AMIE.csv,0.506251696244902,0.0,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,CAS9.csv,0.14120710348351523,2.0114822556428906e-37,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,LGK.csv,0.44750052864102996,0.0,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,OTC.csv,0.44929253316175854,7.567720449860078e-79,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,PTEN_2018.csv,0.5036178542193993,0.0,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,RASH.csv,0.40020745333487273,6.885382545159383e-121,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,RNC.csv,0.5207046702182027,6.023475368575704e-296,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,RUBISCO.csv,0.5552381490417684,0.0,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
VKOR1.csv,VKOR1.csv (Train Set),0.3715150340504805,3.102283061442276e-24,True,155975.70827762637,[ 0.1782 -0.9344 -0.2208 -3.3318 -0.688 ]
