Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
CAS9.csv,PTEN_2018.csv,0.5198253895255935,0.0,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,RASH.csv,0.4435468590240528,3.284304574510306e-151,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,RNC.csv,0.4738812651496418,2.0680917410932663e-238,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,RUBISCO.csv,0.5718185382609631,0.0,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,VKOR1.csv,0.2916947655507217,3.882171126790902e-15,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
LGK.csv,PTEN.csv,0.5183206465194302,0.0,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,PAFA.csv,0.517735115048487,9.4564869601689e-71,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,AICDA.csv,0.3677635950750867,4.3015768859270805e-08,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,AMIE.csv,0.5757154059282035,0.0,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,CAS9.csv,0.1741420647313009,2.752026743437956e-56,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,LGK.csv (Train Set),0.5287861453229041,0.0,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,OTC.csv,0.6585695759989387,7.334841234539201e-196,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,PTEN_2018.csv,0.5228067205185246,0.0,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,RASH.csv,0.42788729217157995,9.748055330180801e-140,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,RNC.csv,0.4714868916021022,1.0558847967973708e-235,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,RUBISCO.csv,0.5670021177232211,0.0,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
LGK.csv,VKOR1.csv,0.2987480416723763,7.77132160419701e-16,True,18502444.5910812,[-0.1135 -0.4727 -0.3135  0.1973]
OTC.csv,PTEN.csv,0.49031375309808745,0.0,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,PAFA.csv,0.46237025009925736,5.9070203719272036e-55,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,AICDA.csv,0.37733956250728146,1.7812375834029464e-08,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,AMIE.csv,0.5400073431657094,0.0,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,CAS9.csv,0.1694471986929683,2.4011533844841884e-53,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,LGK.csv,0.5087304122281322,0.0,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,OTC.csv (Train Set),0.6979534343795394,1.2584267780927074e-229,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,PTEN_2018.csv,0.4945621832700304,0.0,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,RASH.csv,0.4029738417670172,1.079542544326714e-122,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,RNC.csv,0.38249082610187496,4.667766868332129e-149,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,RUBISCO.csv,0.5210240009163697,0.0,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
OTC.csv,VKOR1.csv,0.23697492032657907,2.364994854670456e-10,True,620411.3865058728,[-0.5373 -0.4262 -0.494   0.1973]
PTEN_2018.csv,PTEN.csv,0.5169979654573305,0.0,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,PAFA.csv,0.5186344429143862,4.947949573406027e-71,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,AICDA.csv,0.35708174682030885,1.1124680152354647e-07,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,AMIE.csv,0.5671530596745308,0.0,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,CAS9.csv,0.16927445937720642,3.069079720730265e-53,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,LGK.csv,0.5177028826608795,0.0,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,OTC.csv,0.6417127735046024,6.409273135799852e-183,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,PTEN_2018.csv (Train Set),0.5214418280480645,0.0,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,RASH.csv,0.4285697696988079,3.172699692603931e-140,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,RNC.csv,0.48493721864941386,3.369690517891105e-251,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,RUBISCO.csv,0.570180959683577,0.0,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
PTEN_2018.csv,VKOR1.csv,0.30840129958535367,7.993665299244723e-17,True,15561459.901842045,[-0.0895 -0.4983 -0.3116  0.1973]
RASH.csv,PTEN.csv,0.5135296301342586,0.0,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
RASH.csv,PAFA.csv,0.5244901137514454,6.950693565172805e-73,True,3001705.272831714,[-0.1894 -0.5047 -0.0755  0.1973]
